n,c,P,parameter_path,category,available,m,explicit_tail_upper,hybrid_tail_upper,lambda_ref,u_ref,finite_lower,finite_upper,explicit_lower,explicit_upper,explicit_width,explicit_contains_reference,hybrid_lower,hybrid_upper,hybrid_width,hybrid_contains_reference,ordinary_observed_finite_Ritz_error
1,80,73,fixed continuous c,tail,True,27,0.28427664741739733,0.19923912929588036,0.0004854129321973901,1.1102230246251565e-13,-113.97832583335496,113.98188735100173,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0012953458911918268
1,80,89,fixed continuous c,deep,True,0,0.22197803314848086,0.1795528696699492,1.0000000000000144,7.998046669399628e-12,-44.220587079585435,187.7221307110182,0.0,1.0,1.0,False,0.0,1.0,1.0,False,70.75077181571638
1,80,89,fixed continuous c,edge,True,20,0.22197803314848086,0.1795528696699492,0.9999997028824833,5.728750807065808e-13,-114.96377949769294,116.9789382929107,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00757969472639497
1,80,89,fixed continuous c,knee,True,24,0.22197803314848086,0.1795528696699492,0.7694001326391181,6.716849298982197e-13,-115.2224773840848,116.72024040651884,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.02051862142209182
1,80,89,fixed continuous c,tail,True,27,0.22197803314848086,0.1795528696699492,0.0004854129321973901,1.1102230246251565e-13,-115.9695586147917,115.97315917581194,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0013148675779203417
1,80,121,fixed continuous c,deep,True,0,0.15615025363608448,0.15615025363608448,1.0000000000000144,7.998046669399628e-12,-47.312176518534166,190.81372017374184,0.0,1.0,1.0,False,0.0,1.0,1.0,False,70.75077182760383
1,80,121,fixed continuous c,edge,True,20,0.15615025363608448,0.15615025363608448,0.9999997028824833,5.728750807065808e-13,-118.05536794008398,120.07052875219202,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0075807031715317
1,80,121,fixed continuous c,knee,True,24,0.15615025363608448,0.15615025363608448,0.7694001326391181,6.716849298982197e-13,-118.30717632363124,119.81872036864476,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013628110132349769
1,80,121,fixed continuous c,tail,True,27,0.15615025363608448,0.15615025363608448,0.0004854129321973901,1.1102230246251565e-13,-119.06112467747604,119.06477201479996,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0013382557297647994
2,10,7,fixed continuous c,deep,False,,0.5603450592020459,0.30051471710259664,,,,,,,,,,,,,
2,10,7,fixed continuous c,edge,False,,0.5603450592020459,0.30051471710259664,,,,,,,,,,,,,
2,10,7,fixed continuous c,knee,True,2,0.5603450592020459,0.30051471710259664,0.284439555771541,3.9468428525424315e-13,-10.033337071332005,10.738696083632442,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.06823995037867858
2,10,7,fixed continuous c,tail,True,4,0.5603450592020459,0.30051471710259664,2.6496569762860486e-05,1.1102230246251565e-13,-10.3456020848035,10.426431070160946,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04038799610896069
2,10,10,fixed continuous c,deep,False,,0.34683899997189166,0.21730994842506263,,,,,,,,,,,,,
2,10,10,fixed continuous c,edge,False,,0.34683899997189166,0.21730994842506263,,,,,,,,,,,,,
2,10,10,fixed continuous c,knee,True,2,0.34683899997189166,0.21730994842506263,0.284439555771541,3.9468428525424315e-13,-11.123459976861346,11.854984927227628,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.08132291941160036
2,10,10,fixed continuous c,tail,True,4,0.34683899997189166,0.21730994842506263,2.6496569762860486e-05,1.1102230246251565e-13,-11.44739991660889,11.531044987480085,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04179603886583435
2,10,14,fixed continuous c,deep,False,,0.23390226987960008,0.16052213195959864,,,,,,,,,,,,,
2,10,14,fixed continuous c,edge,False,,0.23390226987960008,0.16052213195959864,,,,,,,,,,,,,
2,10,14,fixed continuous c,knee,True,2,0.23390226987960008,0.16052213195959864,0.284439555771541,3.9468428525424315e-13,-12.16264579109108,12.912644084177856,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.09055959077184617
2,10,14,fixed continuous c,tail,True,4,0.23390226987960008,0.16052213195959864,2.6496569762860486e-05,1.1102230246251565e-13,-12.494915317156233,12.580374558112704,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0427031239084731
2,10,22,fixed continuous c,deep,False,,0.1434224139144772,0.10727773158465974,,,,,,,,,,,,,
2,10,22,fixed continuous c,edge,False,,0.1434224139144772,0.10727773158465974,,,,,,,,,,,,,
2,10,22,fixed continuous c,knee,True,2,0.1434224139144772,0.10727773158465974,0.284439555771541,3.9468428525424315e-13,-13.580603240967887,14.348419518231255,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.09946858286014243
2,10,22,fixed continuous c,tail,True,4,0.1434224139144772,0.10727773158465974,2.6496569762860486e-05,1.1102230246251565e-13,-13.920958695031851,14.008064064167291,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04352618799795757
2,10,34,fixed continuous c,deep,False,,0.09132379988020618,0.07332539525132223,,,,,,,,,,,,,
2,10,34,fixed continuous c,edge,False,,0.09132379988020618,0.07332539525132223,,,,,,,,,,,,,
2,10,34,fixed continuous c,knee,True,2,0.09132379988020618,0.07332539525132223,0.284439555771541,3.9468428525424315e-13,-14.968886363309236,15.748325956064848,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.10528024060626517
2,10,34,fixed continuous c,tail,True,4,0.09132379988020618,0.07332539525132223,2.6496569762860486e-05,1.1102230246251565e-13,-15.314540942418354,15.40267137695573,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04403872069892615
2,10,50,fixed continuous c,deep,False,,0.06166552410580517,0.052937191339246466,,,,,,,,,,,,,
2,10,50,fixed continuous c,edge,False,,0.06166552410580517,0.052937191339246466,,,,,,,,,,,,,
2,10,50,fixed continuous c,knee,True,2,0.06166552410580517,0.052937191339246466,0.284439555771541,3.9468428525424315e-13,-16.21388326729089,17.000401987187566,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.10881980417679821
2,10,50,fixed continuous c,tail,True,4,0.06166552410580517,0.052937191339246466,2.6496569762860486e-05,1.1102230246251565e-13,-16.562774132122488,16.651511122355966,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04434199854697568
2,10,66,fixed continuous c,deep,False,,0.046579770966422324,0.04228109826058581,,,,,,,,,,,,,
2,10,66,fixed continuous c,edge,False,,0.046579770966422324,0.04228109826058581,,,,,,,,,,,,,
2,10,66,fixed continuous c,knee,True,2,0.046579770966422324,0.04228109826058581,0.284439555771541,3.9468428525424315e-13,-17.116966871988755,17.907215388047714,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.1106847022579382
2,10,66,fixed continuous c,tail,True,4,0.046579770966422324,0.04228109826058581,2.6496569762860486e-05,1.1102230246251565e-13,-17.46756547043857,17.5566167895979,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04449916300990374
2,10,98,fixed continuous c,deep,False,,0.03129168659909118,0.03129168659909118,,,,,,,,,,,,,
2,10,98,fixed continuous c,edge,False,,0.03129168659909118,0.03129168659909118,,,,,,,,,,,,,
2,10,98,fixed continuous c,knee,True,2,0.03129168659909118,0.03129168659909118,0.284439555771541,3.9468428525424315e-13,-18.410331748603152,19.20444820058508,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.11261867021942268
2,10,98,fixed continuous c,tail,True,4,0.03129168659909118,0.03129168659909118,2.6496569762860486e-05,1.1102230246251565e-13,-18.762703209240343,18.85207673994789,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.044660268784010373
2,20,10,fixed continuous c,deep,True,0,0.9183628178703994,0.3034892602997246,0.9999999999942921,4.5297099404706387e-13,-6.729032403659633,16.274861359167286,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7729144777595347
2,20,10,fixed continuous c,edge,True,1,0.9183628178703994,0.3034892602997246,0.9999999913902394,4.563016631209393e-13,-9.506355174358758,13.497538588468162,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9955917156644624
2,20,10,fixed continuous c,knee,True,5,0.9183628178703994,0.3034892602997246,0.4188199539650348,8.859579736508749e-13,-11.163951417346583,11.839942345480337,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.08082448989815849
2,20,10,fixed continuous c,tail,True,7,0.9183628178703994,0.3034892602997246,0.0003073356775054457,1.1102230246251565e-13,-11.489060866945852,11.514832895881067,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0125786787901014
2,20,13,fixed continuous c,deep,True,0,0.5495109448341161,0.23945063700490268,0.9999999999942921,4.5297099404706387e-13,-7.546240368394232,17.09210451552453,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7729320735708574
2,20,13,fixed continuous c,edge,True,1,0.5495109448341161,0.23945063700490268,0.9999999913902394,4.563016631209393e-13,-10.323570069494302,14.31477481442446,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956023810748401
2,20,13,fixed continuous c,knee,True,5,0.5495109448341161,0.23945063700490268,0.4188199539650348,8.859579736508749e-13,-11.957591250907674,12.680753633011088,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.05723876291332819
2,20,13,fixed continuous c,tail,True,7,0.5495109448341161,0.23945063700490268,0.0003073356775054457,1.1102230246251565e-13,-12.305984693580468,12.332360190338294,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.012880412701406937
2,20,17,fixed continuous c,deep,True,0,0.36887826637480625,0.18981350881088035,0.9999999999942921,4.5297099404706387e-13,-8.388944863566381,17.93484678935148,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7729509628982574
2,20,17,fixed continuous c,edge,True,1,0.36887826637480625,0.18981350881088035,0.9999999913902394,4.563016631209393e-13,-11.166280923460567,15.157510729457295,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956149116081244
2,20,17,fixed continuous c,knee,True,5,0.36887826637480625,0.18981350881088035,0.4188199539650348,8.859579736508749e-13,-12.78310008402584,13.540691568892022,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0400242115319438
2,20,17,fixed continuous c,tail,True,7,0.36887826637480625,0.18981350881088035,0.0003073356775054457,1.1102230246251565e-13,-13.148521153849115,13.175270499068747,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013067336932310304
2,20,25,fixed continuous c,deep,True,0,0.22883220879251454,0.13791687842146208,0.9999999999942921,4.5297099404706387e-13,-9.613987936240758,19.159937845009242,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7729749543899502
2,20,25,fixed continuous c,edge,True,1,0.22883220879251454,0.13791687842146208,0.9999999913902394,4.563016631209393e-13,-12.39133113539917,16.38259464585083,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956317638355899
2,20,25,fixed continuous c,knee,True,5,0.22883220879251454,0.13791687842146208,0.4188199539650348,8.859579736508749e-13,-13.990825899663582,14.783099881586418,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.022682963003617163
2,20,25,fixed continuous c,tail,True,7,0.22883220879251454,0.13791687842146208,0.0003073356775054457,1.1102230246251565e-13,-14.37342121876279,14.40050456248721,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013234336184705061
2,20,37,fixed continuous c,deep,True,0,0.1482551881112174,0.10162472589795953,0.9999999999942921,4.5297099404706387e-13,-10.874284767986548,20.420272326587426,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7729937793061468
2,20,37,fixed continuous c,edge,True,1,0.1482551881112174,0.10162472589795953,0.9999999913902394,4.563016631209393e-13,-13.651633064720809,17.642924029853166,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956454911759397
2,20,37,fixed continuous c,knee,True,5,0.1482551881112174,0.10162472589795953,0.4188199539650348,8.859579736508749e-13,-15.239275012643434,16.055282081930542,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.010816419321480919
2,20,37,fixed continuous c,tail,True,7,0.1482551881112174,0.10162472589795953,0.0003073356775054457,1.1102230246251565e-13,-15.633633086767045,15.66092400780693,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013338124842436551
2,20,53,fixed continuous c,deep,True,0,0.10160970222826184,0.07845821556050966,0.9999999999942921,4.5297099404706387e-13,-12.040447280567305,21.586460187274795,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.773006453359454
2,20,53,fixed continuous c,edge,True,1,0.10160970222826184,0.07845821556050966,0.9999999913902394,4.563016631209393e-13,-14.817798819998252,18.80910864784385,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956549225325585
2,20,53,fixed continuous c,knee,True,5,0.10160970222826184,0.07845821556050966,0.4188199539650348,8.859579736508749e-13,-16.39794560447901,17.228961863363093,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0033118245229938337
2,20,53,fixed continuous c,tail,True,7,0.10160970222826184,0.07845821556050966,0.0003073356775054457,1.1102230246251565e-13,-16.799746634214067,16.827160833628035,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01339976402947827
2,20,69,fixed continuous c,deep,True,0,0.07746961754159633,0.06590119120011788,0.9999999999942921,4.5297099404706387e-13,-12.901766525764844,22.447793496589284,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.7730134854179282
2,20,69,fixed continuous c,edge,True,1,0.07746961754159633,0.06590119120011788,0.9999999913902394,4.563016631209393e-13,-15.679119809147346,19.670440213206778,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956602106394769
2,20,69,fixed continuous c,knee,True,5,0.07746961754159633,0.06590119120011788,0.4188199539650348,8.859579736508749e-13,-17.255218908167766,18.09434111418636,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0007411490442607027
2,20,69,fixed continuous c,tail,True,7,0.07746961754159633,0.06590119120011788,0.0003073356775054457,1.1102230246251565e-13,-17.661040850430904,17.68851917192322,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013431825068651596
2,20,101,fixed continuous c,deep,True,0,0.05260786831831619,0.05260786831831619,0.9999999999942921,4.5297099404706387e-13,-14.151757077950302,23.697799129706556,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.773021025883836
2,20,101,fixed continuous c,edge,True,1,0.05260786831831619,0.05260786831831619,0.9999999913902394,4.563016631209393e-13,-16.929112192445142,20.920444015211718,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.9956659199930494
2,20,101,fixed continuous c,knee,True,5,0.05260786831831619,0.05260786831831619,0.4188199539650348,8.859579736508749e-13,-18.500933648310486,19.348622559346374,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005024501552910676
2,20,101,fixed continuous c,tail,True,7,0.05260786831831619,0.05260786831831619,0.0003073356775054457,1.1102230246251565e-13,-18.911005970664224,18.938550236992636,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.013464797486702484
2,40,16,fixed continuous c,deep,True,0,1.8425415856762344,0.3284776658694303,1.0000000000000246,4.585221091701897e-13,-8.19967337983475,17.749329780165098,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7748282001651496
2,40,16,fixed continuous c,edge,True,7,1.8425415856762344,0.3284776658694303,0.9999999405392644,4.629630012686903e-13,-11.958986756460781,13.990016403539066,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.015514882999877133
2,40,16,fixed continuous c,knee,True,11,1.8425415856762344,0.3284776658694303,0.6673041582881978,1.5154544286133387e-12,-12.409565569654822,13.539437590345026,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.10236814794309634
2,40,16,fixed continuous c,tail,True,14,1.8425415856762344,0.3284776658694303,6.72597329939677e-05,1.1102230246251565e-13,-12.971201796596187,12.97780136340366,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00323252367074277
2,40,19,fixed continuous c,deep,True,0,0.9886626839454291,0.2789035477890752,1.0000000000000246,4.585221091701897e-13,-8.742617365466643,18.292275014770937,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.774828824652122
2,40,19,fixed continuous c,edge,True,7,0.9886626839454291,0.2789035477890752,0.9999999405392644,4.629630012686903e-13,-12.50192981856668,14.5329625616709,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.015516431012845833
2,40,19,fixed continuous c,knee,True,11,0.9886626839454291,0.2789035477890752,0.6673041582881978,1.5154544286133387e-12,-12.931166884067489,14.10372549617009,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0810248522368977
2,40,19,fixed continuous c,tail,True,14,0.9886626839454291,0.2789035477890752,6.72597329939677e-05,1.1102230246251565e-13,-13.514064549323608,13.520827830913971,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.003314381062187472
2,40,23,fixed continuous c,deep,True,0,0.6345045322560283,0.23700139366414544,1.0000000000000246,4.585221091701897e-13,-9.349949124984636,18.899609264202223,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.774830069608769
2,40,23,fixed continuous c,edge,True,7,0.6345045322560283,0.23700139366414544,0.9999999405392644,4.629630012686903e-13,-13.109262514827178,15.140295874359682,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01551673922698693
2,40,23,fixed continuous c,knee,True,11,0.6345045322560283,0.23700139366414544,0.6673041582881978,1.5154544286133387e-12,-13.52150451956874,14.728053869618119,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.06402948326350877
2,40,23,fixed continuous c,tail,True,14,0.6345045322560283,0.23700139366414544,6.72597329939677e-05,1.1102230246251565e-13,-14.121350253020436,14.128208136166423,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0033616818399985413
2,40,31,fixed continuous c,deep,True,0,0.3859934535571121,0.18841569853404921,1.0000000000000246,4.585221091701897e-13,-10.306150836900963,19.85581581477712,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7748324889380536
2,40,31,fixed continuous c,edge,True,7,0.3859934535571121,0.18841569853404921,0.9999999405392644,4.629630012686903e-13,-14.065463055572224,16.096503596105862,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01552032972755446
2,40,31,fixed continuous c,knee,True,11,0.3859934535571121,0.18841569853404921,0.6673041582881978,1.5154544286133387e-12,-14.45883538008523,15.703131271592856,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.045156212534384066
2,40,31,fixed continuous c,tail,True,14,0.3859934535571121,0.18841569853404921,6.72597329939677e-05,1.1102230246251565e-13,-15.077514059650719,15.084452592027366,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0034020064553292135
2,40,43,fixed continuous c,deep,True,0,0.2511482678349503,0.1505431079188416,1.0000000000000246,4.585221091701897e-13,-11.363396020646384,20.913066176657388,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.774835078005477
2,40,43,fixed continuous c,edge,True,7,0.2511482678349503,0.1505431079188416,0.9999999405392644,4.629630012686903e-13,-15.122703758279075,17.153758439024696,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01552739983354623
2,40,43,fixed continuous c,knee,True,11,0.2511482678349503,0.1505431079188416,0.6673041582881978,1.5154544286133387e-12,-15.50176790255217,16.7746942947516,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.030840962188482646
2,40,43,fixed continuous c,tail,True,14,0.2511482678349503,0.1505431079188416,6.72597329939677e-05,1.1102230246251565e-13,-16.134737537852025,16.141724659451747,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.003426301066865533
2,40,59,fixed continuous c,deep,True,0,0.17425851780388257,0.12423675147139916,1.0000000000000246,4.585221091701897e-13,-12.392891984991858,21.942566353268795,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.774837184138444
2,40,59,fixed continuous c,edge,True,7,0.17425851780388257,0.12423675147139916,0.9999999405392644,4.629630012686903e-13,-16.152194253240598,18.183264085020053,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.015534975350463553
2,40,59,fixed continuous c,knee,True,11,0.17425851780388257,0.12423675147139916,0.6673041582881978,1.5154544286133387e-12,-16.521434471695915,17.814023866564735,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.021009460853787854
2,40,59,fixed continuous c,tail,True,14,0.17425851780388257,0.12423675147139916,6.72597329939677e-05,1.1102230246251565e-13,-17.16422140358842,17.17123693467223,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0034405058089091115
2,40,75,fixed continuous c,deep,True,0,0.13425416850960079,0.1091607355838062,1.0000000000000246,4.585221091701897e-13,-13.177694851499378,22.727371817487896,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7748384829942347
2,40,75,fixed continuous c,edge,True,7,0.13425416850960079,0.1091607355838062,0.9999999405392644,4.629630012686903e-13,-16.936993031236174,18.9680736377511,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.015540362718200362
2,40,75,fixed continuous c,knee,True,11,0.13425416850960079,0.1091607355838062,0.6673041582881978,1.5154544286133387e-12,-17.300622923478002,18.604443745509272,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01539374727256182
2,40,75,fixed continuous c,tail,True,14,0.13425416850960079,0.1091607355838062,6.72597329939677e-05,1.1102230246251565e-13,-17.949018240593507,17.956048428393768,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0034478341671368043
2,40,107,fixed continuous c,deep,True,0,0.09249619632521491,0.09249619632521491,1.0000000000000246,4.585221091701897e-13,-14.344746159660723,23.894426120174025,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.774839980256626
2,40,107,fixed continuous c,edge,True,7,0.09249619632521491,0.09249619632521491,0.9999999405392644,4.629630012686903e-13,-18.10403897633231,20.13513330350244,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.015547223045801473
2,40,107,fixed continuous c,knee,True,11,0.09249619632521491,0.09249619632521491,0.6673041582881978,1.5154544286133387e-12,-18.461470398522362,19.777701881312385,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.009188416893185836
2,40,107,fixed continuous c,tail,True,14,0.09249619632521491,0.09249619632521491,6.72597329939677e-05,1.1102230246251565e-13,-19.116063554030983,19.123108725803764,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0034553261533947803
2,80,29,fixed continuous c,deep,True,0,3.7273267044204044,0.38533875637813736,1.000000000000014,5.728750807065808e-13,-10.093503347794675,19.64357210024152,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7750343762234086
2,80,29,fixed continuous c,edge,True,19,3.7273267044204044,0.38533875637813736,0.9999999632343759,1.1102230246251565e-13,-13.861893992414384,15.87518145562181,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00664376836933811
2,80,29,fixed continuous c,knee,True,24,3.7273267044204044,0.38533875637813736,0.4821353834639478,8.198997036856781e-13,-14.536475943962255,15.200599504073939,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.15007360340810577
2,80,29,fixed continuous c,tail,True,27,3.7273267044204044,0.38533875637813736,8.282452064142e-05,1.1102230246251565e-13,-14.86760520407902,14.869470243957174,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008496954184361747
2,80,32,fixed continuous c,deep,True,0,1.8390856707755296,0.34654465531964745,1.000000000000014,5.728750807065808e-13,-10.41011397781156,19.960182738878505,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.775034380533457
2,80,32,fixed continuous c,edge,True,19,1.8390856707755296,0.34654465531964745,0.9999999632343759,1.1102230246251565e-13,-14.178503584369878,16.191793132320186,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006644810740778606
2,80,32,fixed continuous c,knee,True,24,1.8390856707755296,0.34654465531964745,0.4821353834639478,8.198997036856781e-13,-14.827894004424985,15.542402712265078,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.12488102954390068
2,80,32,fixed continuous c,tail,True,27,1.8390856707755296,0.34654465531964745,8.282452064142e-05,1.1102230246251565e-13,-15.18420060090262,15.186096115787443,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008649329217687462
2,80,36,fixed continuous c,deep,True,0,1.1310729958765984,0.31211793411835087,1.000000000000014,5.728750807065808e-13,-10.79004050408354,20.340109337225055,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.775034416570743
2,80,36,fixed continuous c,edge,True,19,1.1310729958765984,0.31211793411835087,0.9999999632343759,1.1102230246251565e-13,-14.558429536962242,16.57172030434635,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006645420457678686
2,80,36,fixed continuous c,knee,True,24,1.1310729958765984,0.31211793411835087,0.4821353834639478,8.198997036856781e-13,-15.187133589568498,15.943016251740096,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.10419405237814866
2,80,36,fixed continuous c,tail,True,27,1.1310729958765984,0.31211793411835087,8.282452064142e-05,1.1102230246251565e-13,-15.564118274304715,15.56603156700388,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008738218289414648
2,80,44,fixed continuous c,deep,True,0,0.667238554856005,0.26885003698398585,1.000000000000014,5.728750807065808e-13,-11.439882744344045,20.989951859919262,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7750345577875946
2,80,44,fixed continuous c,edge,True,19,0.667238554856005,0.26885003698398585,0.9999999632343759,1.1102230246251565e-13,-15.208271690210191,17.221562914053113,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0066456486870851705
2,80,44,fixed continuous c,knee,True,24,0.667238554856005,0.26885003698398585,0.4821353834639478,8.198997036856781e-13,-15.812790437303505,16.6170441669598,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.08000851863579928
2,80,44,fixed continuous c,tail,True,27,0.667238554856005,0.26885003698398585,8.282452064142e-05,1.1102230246251565e-13,-16.213952023894574,16.21588258036873,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008824537164369767
2,80,56,fixed continuous c,deep,True,0,0.4303990746261423,0.23130021536312498,1.000000000000014,5.728750807065808e-13,-12.224602803446565,21.774672404072966,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.775034800313187
2,80,56,fixed continuous c,edge,True,19,0.4303990746261423,0.23130021536312498,0.9999999632343759,1.1102230246251565e-13,-15.992991979708076,18.006283227811455,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006645660817313548
2,80,56,fixed continuous c,knee,True,24,0.4303990746261423,0.23130021536312498,0.4821353834639478,8.198997036856781e-13,-16.577788671629442,17.42148653589009,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.06028645133362526
2,80,56,fixed continuous c,tail,True,27,0.4303990746261423,0.23130021536312498,8.282452064142e-05,1.1102230246251565e-13,-16.998665933067873,17.00060927445166,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008888461712530639
2,80,72,fixed continuous c,deep,True,0,0.3002232384255159,0.2024263559406555,1.000000000000014,5.728750807065808e-13,-13.04603268102811,22.596102819879786,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7750350694258232
2,80,72,fixed continuous c,edge,True,19,0.3002232384255159,0.2024263559406555,0.9999999632343759,1.1102230246251565e-13,-16.814422041613174,18.827713459294724,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00664574560639819
2,80,72,fixed continuous c,knee,True,24,0.3002232384255159,0.2024263559406555,0.4821353834639478,8.198997036856781e-13,-17.384648353594,18.2574871473139,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04571598660399745
2,80,72,fixed continuous c,tail,True,27,0.3002232384255159,0.2024263559406555,8.282452064142e-05,1.1102230246251565e-13,-17.820091569510037,17.82204393139786,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008933564232692764
2,80,88,fixed continuous c,deep,True,0,0.2333689991827219,0.1845561620027645,1.000000000000014,5.728750807065808e-13,-13.704176567192178,23.25424710691442,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7750352698611067
