n,c,parameter_path,P,Boulsane_N,method,wall_median_seconds,wall_Q1_seconds,wall_Q3_seconds,wall_IQR_seconds,CPU_median_seconds,reused_entry_count,matrix_storage_bytes,offset_path
1,40,fixed continuous c,44,45,Boulsane_left_control_eigensolve,3.6299999919719994e-05,3.2350002584280446e-05,4.1200000850949436e-05,8.84999826666899e-06,0.0,,,left_control
1,40,fixed continuous c,44,45,Boulsane_right_control_assembly,0.009549099995638244,0.009530150000500726,0.009556550001434516,2.640000093379058e-05,0.015625,0,16200,right_control
1,40,fixed continuous c,44,45,Boulsane_right_control_eigensolve,3.6600002204068005e-05,3.4100001357728615e-05,3.9850005123298615e-05,5.75000376557e-06,0.0,,,right_control
1,40,fixed continuous c,60,61,project_full_rebuild,0.0031922999987727962,0.0031594499996572267,0.0032183000002987683,5.8850000641541556e-05,0.0,0,28800,
1,40,fixed continuous c,60,61,project_block_extension,0.0003915000052074902,0.0003905000012309756,0.0003935000022465829,3.0000010156072676e-06,0.0,1936,28800,
1,40,fixed continuous c,60,61,project_eigensolve,5.4700001783203334e-05,5.405000047176145e-05,5.850000161444768e-05,4.450001142686233e-06,0.0,,,
1,40,fixed continuous c,60,61,Boulsane_large_N_assembly,0.016783599996415433,0.016692700002749916,0.016859900002600625,0.000167199999850709,0.015625,0,29768,large_N
1,40,fixed continuous c,60,61,Boulsane_large_N_eigensolve,5.889999738428742e-05,5.8050001825904474e-05,6.144999861135148e-05,3.3999967854470015e-06,0.0,,,large_N
1,40,fixed continuous c,60,61,Boulsane_half_mesh_assembly,0.016485699998156633,0.01647584999955143,0.01651050000145915,3.465000190772116e-05,0.015625,0,29768,half_mesh
1,40,fixed continuous c,60,61,Boulsane_half_mesh_eigensolve,5.3999996453057975e-05,5.3750001825392246e-05,5.895000140299089e-05,5.199999577598646e-06,0.0,,,half_mesh
1,40,fixed continuous c,60,61,Boulsane_next_zero_assembly,0.016508799999428447,0.016489249996084254,0.016553200002817903,6.395000673364848e-05,0.015625,0,29768,next_zero
1,40,fixed continuous c,60,61,Boulsane_next_zero_eigensolve,5.529999907594174e-05,5.509999755304307e-05,5.8050001825904474e-05,2.950004272861406e-06,0.0,,,next_zero
1,40,fixed continuous c,60,61,Boulsane_left_control_assembly,0.016533100002561696,0.016494599996804027,0.01654064999820548,4.605000140145421e-05,0.015625,0,29768,left_control
1,40,fixed continuous c,60,61,Boulsane_left_control_eigensolve,5.400000372901559e-05,5.3549996664514765e-05,5.819999933009967e-05,4.650002665584907e-06,0.0,,,left_control
1,40,fixed continuous c,60,61,Boulsane_right_control_assembly,0.016521300000022165,0.016504899998835754,0.0165326999995159,2.7800000680144876e-05,0.015625,0,29768,right_control
1,40,fixed continuous c,60,61,Boulsane_right_control_eigensolve,5.5199998314492404e-05,5.454999700305052e-05,6.450000364566222e-05,9.950006642611697e-06,0.0,,,right_control
1,40,fixed continuous c,76,77,project_full_rebuild,0.004072800002177246,0.0040516499975638,0.004088650002813665,3.700000524986535e-05,0.0,0,46208,
1,40,fixed continuous c,76,77,project_block_extension,0.00047089999861782417,0.0004687000000558328,0.0004735000002256129,4.800000169780105e-06,0.0,3600,46208,
1,40,fixed continuous c,76,77,project_eigensolve,8.490000618621707e-05,8.37499974295497e-05,8.71499978529755e-05,3.4000004234258085e-06,0.0,,,
1,40,fixed continuous c,76,77,Boulsane_large_N_assembly,0.026616299997840542,0.026513599997997517,0.026749550001113676,0.00023595000311615877,0.03125,0,47432,large_N
1,40,fixed continuous c,76,77,Boulsane_large_N_eigensolve,9.359999967273325e-05,9.270000373362564e-05,9.820000195759349e-05,5.49999822396785e-06,0.0,,,large_N
1,40,fixed continuous c,76,77,Boulsane_half_mesh_assembly,0.026509100003750063,0.026493150002352195,0.026595600000291597,0.00010244999793940224,0.03125,0,47432,half_mesh
1,40,fixed continuous c,76,77,Boulsane_half_mesh_eigensolve,8.989999332698062e-05,8.915000216802582e-05,0.0001007999999274034,1.1649997759377584e-05,0.0,,,half_mesh
1,40,fixed continuous c,76,77,Boulsane_next_zero_assembly,0.02642609999747947,0.026399050002510194,0.02646314999947208,6.409999696188606e-05,0.03125,0,47432,next_zero
1,40,fixed continuous c,76,77,Boulsane_next_zero_eigensolve,8.97999998414889e-05,8.70000003487803e-05,9.309999950346537e-05,6.099999154685065e-06,0.0,,,next_zero
1,40,fixed continuous c,76,77,Boulsane_left_control_assembly,0.026144199997361284,0.026065800004289486,0.02701800000431831,0.0009522000000288244,0.03125,0,47432,left_control
1,40,fixed continuous c,76,77,Boulsane_left_control_eigensolve,9.200000204145908e-05,9.024999963003211e-05,9.429999772692099e-05,4.049998096888885e-06,0.0,,,left_control
1,40,fixed continuous c,76,77,Boulsane_right_control_assembly,0.026510300005611498,0.026454099996044533,0.02665780000097584,0.00020370000493130647,0.03125,0,47432,right_control
1,40,fixed continuous c,76,77,Boulsane_right_control_eigensolve,9.110000246437266e-05,8.985000022221357e-05,9.744999624672346e-05,7.599996024509892e-06,0.0,,,right_control
1,40,fixed continuous c,108,109,project_full_rebuild,0.006231900006241631,0.0062202500012062956,0.00628214999960619,6.189999839989468e-05,0.0,0,93312,
1,40,fixed continuous c,108,109,project_block_extension,0.0012589000034495257,0.0012564000026031863,0.0012625999988813419,6.199996278155595e-06,0.0,5776,93312,
1,40,fixed continuous c,108,109,project_eigensolve,0.00022370000078808516,0.00022204999913810752,0.00022899999748915434,6.9499983510468155e-06,0.0,,,
1,40,fixed continuous c,108,109,Boulsane_large_N_assembly,0.05287839999800781,0.05275850000180071,0.053004800000053365,0.0002462999982526526,0.046875,0,95048,large_N
1,40,fixed continuous c,108,109,Boulsane_large_N_eigensolve,0.0002673999988473952,0.00025794999601203017,0.00028655000278376974,2.8600006771739572e-05,0.0,,,large_N
1,40,fixed continuous c,108,109,Boulsane_half_mesh_assembly,0.05266039999696659,0.052519550001306925,0.0527043500005675,0.00018479999926057644,0.046875,0,95048,half_mesh
1,40,fixed continuous c,108,109,Boulsane_half_mesh_eigensolve,0.0002555999963078648,0.00024730000222916715,0.00027084999965154566,2.354999742237851e-05,0.0,,,half_mesh
1,40,fixed continuous c,108,109,Boulsane_next_zero_assembly,0.05274220000137575,0.052697600000101374,0.052900699996826006,0.00020309999672463164,0.046875,0,95048,next_zero
1,40,fixed continuous c,108,109,Boulsane_next_zero_eigensolve,0.00024680000205989927,0.00023689999943599105,0.00026684999829740264,2.9949998861411586e-05,0.0,,,next_zero
1,40,fixed continuous c,108,109,Boulsane_left_control_assembly,0.05251499999576481,0.05246784999690135,0.05281190000096103,0.00034405000405968167,0.046875,0,95048,left_control
1,40,fixed continuous c,108,109,Boulsane_left_control_eigensolve,0.000243800001044292,0.0002305999987584073,0.0002577500017650891,2.71500030066818e-05,0.0,,,left_control
1,40,fixed continuous c,108,109,Boulsane_right_control_assembly,0.052733800002897624,0.05259374999877764,0.05279249999875901,0.00019874999998137355,0.046875,0,95048,right_control
1,40,fixed continuous c,108,109,Boulsane_right_control_eigensolve,0.00023839999630581588,0.00023375000091618858,0.00024589999884483404,1.2149997928645462e-05,0.0,,,right_control
1,80,fixed continuous c,57,58,project_full_rebuild,0.003240999998524785,0.0032218499982263893,0.0032534000019950327,3.1550003768643364e-05,0.0,0,25992,
1,80,fixed continuous c,57,58,project_block_extension,0.000334700001985766,0.0003325500001665205,0.00033495000025141053,2.4000000848900527e-06,0.0,2025,25992,
1,80,fixed continuous c,57,58,project_eigensolve,4.650000482797623e-05,4.619999890564941e-05,4.86999997519888e-05,2.5000008463393897e-06,0.0,,,
1,80,fixed continuous c,57,58,Boulsane_large_N_assembly,0.012131700001191348,0.012127400001190836,0.012167249999038177,3.9849997847341e-05,0.015625,0,26912,large_N
1,80,fixed continuous c,57,58,Boulsane_large_N_eigensolve,4.739999712910503e-05,4.70000013592653e-05,4.999999873689376e-05,2.9999973776284605e-06,0.0,,,large_N
1,80,fixed continuous c,57,58,Boulsane_half_mesh_assembly,0.011524700006702915,0.011520899999595713,0.011556850000488339,3.595000089262612e-05,0.015625,0,26912,half_mesh
1,80,fixed continuous c,57,58,Boulsane_half_mesh_eigensolve,4.529999569058418e-05,4.510000144364312e-05,5.149999924469739e-05,6.399997801054269e-06,0.0,,,half_mesh
1,80,fixed continuous c,57,58,Boulsane_next_zero_assembly,0.0114876000006916,0.011470450001070276,0.011523250002937857,5.280000186758116e-05,0.015625,0,26912,next_zero
1,80,fixed continuous c,57,58,Boulsane_next_zero_eigensolve,4.4500004150904715e-05,4.439999975147657e-05,4.660000195144676e-05,2.2000021999701858e-06,0.0,,,next_zero
1,80,fixed continuous c,57,58,Boulsane_left_control_assembly,0.011513899997225963,0.011508850002428517,0.01153340000382741,2.4550001398893073e-05,0.015625,0,26912,left_control
1,80,fixed continuous c,57,58,Boulsane_left_control_eigensolve,4.9700000090524554e-05,4.564999835565686e-05,5.3050000133225694e-05,7.400001777568832e-06,0.0,,,left_control
1,80,fixed continuous c,57,58,Boulsane_right_control_assembly,0.011605200001213234,0.011549300001206575,0.01166775000092457,0.00011844999971799552,0.015625,0,26912,right_control
1,80,fixed continuous c,57,58,Boulsane_right_control_eigensolve,4.709999484475702e-05,4.510000144364312e-05,5.079999755253084e-05,5.699996108887717e-06,0.0,,,right_control
1,80,fixed continuous c,73,74,project_full_rebuild,0.0042314000020269305,0.004186550002486911,0.0042373500000394415,5.079999755253084e-05,0.0,0,42632,
1,80,fixed continuous c,73,74,project_block_extension,0.0005166000046301633,0.0005143500020494685,0.0005214999946474563,7.149992597987875e-06,0.0,3249,42632,
1,80,fixed continuous c,73,74,project_eigensolve,7.840000034775585e-05,7.734999962849542e-05,8.290000187116675e-05,5.550002242671326e-06,0.0,,,
1,80,fixed continuous c,73,74,Boulsane_large_N_assembly,0.019006499998795334,0.018987949999427656,0.01910005000172532,0.00011210000229766592,0.015625,0,43808,large_N
1,80,fixed continuous c,73,74,Boulsane_large_N_eigensolve,7.829999958630651e-05,7.654999717487954e-05,8.304999937536195e-05,6.500002200482413e-06,0.0,,,large_N
1,80,fixed continuous c,73,74,Boulsane_half_mesh_assembly,0.018991899996763095,0.018970200002513593,0.019011350002983818,4.115000047022477e-05,0.015625,0,43808,half_mesh
1,80,fixed continuous c,73,74,Boulsane_half_mesh_eigensolve,7.650000043213367e-05,7.564999759779312e-05,7.975000335136428e-05,4.100005753571168e-06,0.0,,,half_mesh
1,80,fixed continuous c,73,74,Boulsane_next_zero_assembly,0.018897400004789233,0.018879350001952844,0.019697600000654347,0.0008182499987015035,0.015625,0,43808,next_zero
1,80,fixed continuous c,73,74,Boulsane_next_zero_eigensolve,7.840000034775585e-05,7.76999986555893e-05,8.254999920609407e-05,4.850000550504774e-06,0.0,,,next_zero
1,80,fixed continuous c,73,74,Boulsane_left_control_assembly,0.0189782000015839,0.018923449999419972,0.01907500000015716,0.00015155000073718838,0.015625,0,43808,left_control
1,80,fixed continuous c,73,74,Boulsane_left_control_eigensolve,7.529999857069924e-05,7.324999751290306e-05,8.240000170189887e-05,9.150004188995808e-06,0.0,,,left_control
1,80,fixed continuous c,73,74,Boulsane_right_control_assembly,0.018817899996065535,0.018809149998560315,0.018860399999539368,5.1250000979052857e-05,0.015625,0,43808,right_control
1,80,fixed continuous c,73,74,Boulsane_right_control_eigensolve,7.459999324055389e-05,7.385000208159909e-05,7.850000110920519e-05,4.6499990276061e-06,0.0,,,right_control
1,80,fixed continuous c,89,90,project_full_rebuild,0.005401499998697545,0.0053853999997954816,0.00544620000073337,6.08000009378884e-05,0.0,0,63368,
1,80,fixed continuous c,89,90,project_block_extension,0.0006133000060799532,0.0006130000037956052,0.0006174999980430584,4.499994247453287e-06,0.0,5329,63368,
1,80,fixed continuous c,89,90,project_eigensolve,0.00018980000459123403,0.00017225000192411244,0.00024884999584173784,7.65999939176254e-05,0.0,,,
1,80,fixed continuous c,89,90,Boulsane_large_N_assembly,0.027888799995707814,0.027877150001586415,0.027923150002607144,4.600000102072954e-05,0.03125,0,64800,large_N
1,80,fixed continuous c,89,90,Boulsane_large_N_eigensolve,0.00016250000044237822,0.0001458000006095972,0.00017909999951370992,3.3299998904112726e-05,0.0,,,large_N
1,80,fixed continuous c,89,90,Boulsane_half_mesh_assembly,0.0278044000006048,0.027770050004619407,0.0278573499963386,8.72999917191919e-05,0.03125,0,64800,half_mesh
1,80,fixed continuous c,89,90,Boulsane_half_mesh_eigensolve,0.0001725999973132275,0.00015220000204863027,0.00017669999942881986,2.4499997380189598e-05,0.0,,,half_mesh
1,80,fixed continuous c,89,90,Boulsane_next_zero_assembly,0.027789200001279823,0.027724399998987792,0.027840750000905246,0.00011635000191745348,0.03125,0,64800,next_zero
1,80,fixed continuous c,89,90,Boulsane_next_zero_eigensolve,0.00015379999967990443,0.00014539999756379984,0.00016400000095018186,1.8600003386382014e-05,0.0,,,next_zero
1,80,fixed continuous c,89,90,Boulsane_left_control_assembly,0.028045699997164775,0.027737200001865858,0.028229800002009142,0.000492600000143284,0.03125,0,64800,left_control
1,80,fixed continuous c,89,90,Boulsane_left_control_eigensolve,0.00014660000306321308,0.00014294999709818512,0.00015504999828408472,1.21000011858996e-05,0.0,,,left_control
1,80,fixed continuous c,89,90,Boulsane_right_control_assembly,0.02819699999963632,0.028032849997543963,0.029006699995079543,0.0009738499975355808,0.03125,0,64800,right_control
1,80,fixed continuous c,89,90,Boulsane_right_control_eigensolve,0.00018319999799132347,0.00017604999811737798,0.000301649997709319,0.00012559999959194101,0.0,,,right_control
1,80,fixed continuous c,121,122,project_full_rebuild,0.007360300005530007,0.00733185000353842,0.007378249996691011,4.639999315259047e-05,0.0,0,117128,
1,80,fixed continuous c,121,122,project_block_extension,0.0014690000025439076,0.0014626499978476204,0.001476000001275679,1.3350003428058699e-05,0.0,7921,117128,
1,80,fixed continuous c,121,122,project_eigensolve,0.0002995999966515228,0.00028685000143013895,0.00030649999825982377,1.9649996829684824e-05,0.0,,,
1,80,fixed continuous c,121,122,Boulsane_large_N_assembly,0.05132990000129212,0.05102380000244011,0.052712199998495635,0.001688399996055523,0.046875,0,119072,large_N
1,80,fixed continuous c,121,122,Boulsane_large_N_eigensolve,0.0003054000044357963,0.00029879999783588573,0.0003109500030404888,1.2150005204603076e-05,0.0,,,large_N
1,80,fixed continuous c,121,122,Boulsane_half_mesh_assembly,0.05151879999903031,0.05127434999667457,0.05191180000110762,0.0006374500044330489,0.046875,0,119072,half_mesh
1,80,fixed continuous c,121,122,Boulsane_half_mesh_eigensolve,0.00031770000350661576,0.0003083499977947213,0.0003225999971618876,1.424999936716631e-05,0.0,,,half_mesh
1,80,fixed continuous c,121,122,Boulsane_next_zero_assembly,0.05104410000058124,0.05097925000154646,0.05219790000410285,0.0012186500025563873,0.046875,0,119072,next_zero
1,80,fixed continuous c,121,122,Boulsane_next_zero_eigensolve,0.0003221000006305985,0.0003204499989806209,0.0005283000027702656,0.0002078500037896447,0.0,,,next_zero
1,80,fixed continuous c,121,122,Boulsane_left_control_assembly,0.052474200005235616,0.05169105000095442,0.053696899998612935,0.0020058499976585153,0.046875,0,119072,left_control
1,80,fixed continuous c,121,122,Boulsane_left_control_eigensolve,0.00031399999716086313,0.00029594999796245247,0.00031864999982644804,2.2700001863995567e-05,0.0,,,left_control
1,80,fixed continuous c,121,122,Boulsane_right_control_assembly,0.05374399999709567,0.05350365000049351,0.054010349998861784,0.0005066999983682763,0.046875,0,119072,right_control
1,80,fixed continuous c,121,122,Boulsane_right_control_eigensolve,0.00029940000240458176,0.00029580000045825727,0.0003100499998254236,1.424999936716631e-05,0.0,,,right_control
2,10,fixed continuous c,34,35,project_full_rebuild,0.001708799994958099,0.0016871500010893214,0.001710549997369526,2.3399996280204505e-05,0.0,0,9248,
2,10,fixed continuous c,34,35,project_block_extension,0.0001520000005257316,0.00015034999887575395,0.00015669999629608355,6.3499974203296006e-06,0.0,484,9248,
2,10,fixed continuous c,34,35,project_eigensolve,2.680000034160912e-05,2.640000093379058e-05,2.7900001441594213e-05,1.5000005078036338e-06,0.0,,,
2,10,fixed continuous c,34,35,Boulsane_large_N_assembly,0.006697400000120979,0.00668144999872311,0.00670910000189906,2.7650003175949678e-05,0.0,0,9800,large_N
2,10,fixed continuous c,34,35,Boulsane_large_N_eigensolve,2.819999644998461e-05,2.6450001314515248e-05,2.8799997380701825e-05,2.349996066186577e-06,0.0,,,large_N
2,10,fixed continuous c,34,35,Boulsane_half_mesh_assembly,0.006795600005716551,0.006698800003505312,0.00682184999823221,0.00012304999472689815,0.0,0,9800,half_mesh
2,10,fixed continuous c,34,35,Boulsane_half_mesh_eigensolve,2.8299997211433947e-05,2.7049998607253656e-05,2.880000465665944e-05,1.7500060494057834e-06,0.0,,,half_mesh
2,10,fixed continuous c,34,35,Boulsane_next_zero_assembly,0.006703100007143803,0.006679550002445467,0.006709699999191798,3.0149996746331453e-05,0.0,0,9800,next_zero
2,10,fixed continuous c,34,35,Boulsane_next_zero_eigensolve,2.7900001441594213e-05,2.694999784580432e-05,2.814999970723875e-05,1.2000018614344299e-06,0.0,,,next_zero
2,10,fixed continuous c,34,35,Boulsane_left_control_assembly,0.006883699999889359,0.00677479999649222,0.007039050000457792,0.0002642500039655715,0.0,0,9800,left_control
2,10,fixed continuous c,34,35,Boulsane_left_control_eigensolve,2.800000220304355e-05,2.7950001822318882e-05,2.8649999876506627e-05,6.999980541877449e-07,0.0,,,left_control
2,10,fixed continuous c,34,35,Boulsane_right_control_assembly,0.006706399995891843,0.0066802500004996546,0.00671035000050324,3.0100000003585592e-05,0.0,0,9800,right_control
2,10,fixed continuous c,34,35,Boulsane_right_control_eigensolve,2.849999873433262e-05,2.8300000849412754e-05,2.934999793069437e-05,1.0499970812816173e-06,0.0,,,right_control
2,10,fixed continuous c,50,51,project_full_rebuild,0.002460700001392979,0.0024478499981341884,0.002465899997332599,1.804999919841066e-05,0.0,0,20000,
2,10,fixed continuous c,50,51,project_block_extension,0.00030279999919002876,0.00030144999982439913,0.00030374999914783984,2.2999993234407157e-06,0.0,1156,20000,
2,10,fixed continuous c,50,51,project_eigensolve,4.520000220509246e-05,4.4600001274375245e-05,4.774999979417771e-05,3.149998519802466e-06,0.0,,,
2,10,fixed continuous c,50,51,Boulsane_large_N_assembly,0.01460860000224784,0.01436814999760827,0.014668399999209214,0.0003002500016009435,0.015625,0,20808,large_N
2,10,fixed continuous c,50,51,Boulsane_large_N_eigensolve,4.859999899053946e-05,4.775000343215652e-05,5.48999996681232e-05,7.1499962359666824e-06,0.0,,,large_N
2,10,fixed continuous c,50,51,Boulsane_half_mesh_assembly,0.014620699999795761,0.01392755000051693,0.014632599999458762,0.0007050499989418313,0.015625,0,20808,half_mesh
2,10,fixed continuous c,50,51,Boulsane_half_mesh_eigensolve,4.569999873638153e-05,4.540000009001233e-05,4.7999998059822246e-05,2.5999979698099196e-06,0.0,,,half_mesh
2,10,fixed continuous c,50,51,Boulsane_next_zero_assembly,0.013949499996670056,0.0139093000034336,0.013959699997940334,5.039999450673349e-05,0.015625,0,20808,next_zero
2,10,fixed continuous c,50,51,Boulsane_next_zero_eigensolve,4.8999994760379195e-05,4.5500000851461664e-05,5.3350002417573705e-05,7.850001566112041e-06,0.0,,,next_zero
2,10,fixed continuous c,50,51,Boulsane_left_control_assembly,0.014006399993377272,0.01396884999849135,0.014081450000958284,0.0001126000024669338,0.015625,0,20808,left_control
2,10,fixed continuous c,50,51,Boulsane_left_control_eigensolve,5.099999543745071e-05,4.859999899053946e-05,5.6250002671731636e-05,7.650003681192175e-06,0.0,,,left_control
2,10,fixed continuous c,50,51,Boulsane_right_control_assembly,0.013928000000305474,0.01391315000000759,0.013975899997603847,6.274999759625643e-05,0.015625,0,20808,right_control
2,10,fixed continuous c,50,51,Boulsane_right_control_eigensolve,4.7100002120714635e-05,4.595000064000487e-05,5.36499974259641e-05,7.699996785959229e-06,0.0,,,right_control
2,10,fixed continuous c,66,67,project_full_rebuild,0.003334300003189128,0.0033133500000985805,0.003406550000363495,9.32000002649147e-05,0.0,0,34848,
2,10,fixed continuous c,66,67,project_block_extension,0.00040520000038668513,0.00040364999949815683,0.0004060499995830469,2.4000000848900527e-06,0.0,2500,34848,
2,10,fixed continuous c,66,67,project_eigensolve,7.870000263210386e-05,7.65999975556042e-05,8.24999988253694e-05,5.900001269765198e-06,0.0,,,
2,10,fixed continuous c,66,67,Boulsane_large_N_assembly,0.023995700001250952,0.023982149999937974,0.024011250003241003,2.9100003303028643e-05,0.03125,0,35912,large_N
2,10,fixed continuous c,66,67,Boulsane_large_N_eigensolve,8.149999484885484e-05,7.860000187065452e-05,8.35999999253545e-05,4.999998054699972e-06,0.0,,,large_N
2,10,fixed continuous c,66,67,Boulsane_half_mesh_assembly,0.0240330999949947,0.024010350000025937,0.02408859999923152,7.824999920558184e-05,0.03125,0,35912,half_mesh
2,10,fixed continuous c,66,67,Boulsane_half_mesh_eigensolve,8.160000288626179e-05,8.045000140555203e-05,8.560000060242601e-05,5.149999196873978e-06,0.0,,,half_mesh
2,10,fixed continuous c,66,67,Boulsane_next_zero_assembly,0.024039500000071712,0.023947949997818796,0.024080750001303386,0.00013280000348458998,0.03125,0,35912,next_zero
2,10,fixed continuous c,66,67,Boulsane_next_zero_eigensolve,8.040000102482736e-05,7.935000030556694e-05,8.489999891025946e-05,5.549998604692519e-06,0.0,,,next_zero
2,10,fixed continuous c,66,67,Boulsane_left_control_assembly,0.024229800001194235,0.024158749998605344,0.024419249999482417,0.00026050000087707303,0.03125,0,35912,left_control
2,10,fixed continuous c,66,67,Boulsane_left_control_eigensolve,7.88000033935532e-05,7.745000038994476e-05,8.359999628737569e-05,6.1499958974309266e-06,0.0,,,left_control
2,10,fixed continuous c,66,67,Boulsane_right_control_assembly,0.02434699999867007,0.024243800002295757,0.02437120000104187,0.00012739999874611385,0.03125,0,35912,right_control
2,10,fixed continuous c,66,67,Boulsane_right_control_eigensolve,8.27999974717386e-05,7.844999709050171e-05,8.625000191386789e-05,7.80000482336618e-06,0.0,,,right_control
2,10,fixed continuous c,98,99,project_full_rebuild,0.0056288999985554256,0.005601950000709621,0.005652550000377232,5.059999966761097e-05,0.0,0,76832,
2,10,fixed continuous c,98,99,project_block_extension,0.0011148999983561225,0.0011035999996238388,0.0011250499956076965,2.144999598385766e-05,0.0,4356,76832,
2,10,fixed continuous c,98,99,project_eigensolve,0.00020139999833190814,0.00020035000125062652,0.00020929999664076604,8.94999539013952e-06,0.0,,,
2,10,fixed continuous c,98,99,Boulsane_large_N_assembly,0.05248040000151377,0.05246075000104611,0.052523299997119466,6.254999607335776e-05,0.046875,0,78408,large_N
2,10,fixed continuous c,98,99,Boulsane_large_N_eigensolve,0.00024090000079013407,0.00023254999905475415,0.00026825000168173574,3.5700002626981586e-05,0.0,,,large_N
2,10,fixed continuous c,98,99,Boulsane_half_mesh_assembly,0.05260430000635097,0.05249869999897783,0.05377249999946798,0.001273800000490155,0.046875,0,78408,half_mesh
2,10,fixed continuous c,98,99,Boulsane_half_mesh_eigensolve,0.00023019999935058877,0.00022709999757353216,0.0002562000008765608,2.9100003303028643e-05,0.0,,,half_mesh
2,10,fixed continuous c,98,99,Boulsane_next_zero_assembly,0.05477450000034878,0.05472219999865047,0.05479810000178986,7.590000313939527e-05,0.046875,0,78408,next_zero
2,10,fixed continuous c,98,99,Boulsane_next_zero_eigensolve,0.0002310999989276752,0.00022064999939175323,0.00025609999647713266,3.544999708537944e-05,0.0,,,next_zero
2,10,fixed continuous c,98,99,Boulsane_left_control_assembly,0.05226080000284128,0.052153299999190494,0.05233299999963492,0.00017970000044442713,0.046875,0,78408,left_control
2,10,fixed continuous c,98,99,Boulsane_left_control_eigensolve,0.00023160000273492187,0.00022294999507721514,0.00024119999943650328,1.825000435928814e-05,0.0,,,left_control
2,10,fixed continuous c,98,99,Boulsane_right_control_assembly,0.05204370000137715,0.05203474999871105,0.052310300001408905,0.00027555000269785523,0.046875,0,78408,right_control
2,10,fixed continuous c,98,99,Boulsane_right_control_eigensolve,0.00021779999951831996,0.00021674999879905954,0.0002410000015515834,2.425000275252387e-05,0.0,,,right_control
2,20,fixed continuous c,37,38,project_full_rebuild,0.0019904000000678934,0.0019602000029408373,0.00201184999968973,5.164999674889259e-05,0.0,0,10952,
2,20,fixed continuous c,37,38,project_block_extension,0.00018590000399854034,0.00018500000442145392,0.00018700000509852543,2.0000006770715117e-06,0.0,625,10952,
2,20,fixed continuous c,37,38,project_eigensolve,2.849999873433262e-05,2.7949998184340075e-05,3.0349998269230127e-05,2.4000000848900527e-06,0.0,,,
2,20,fixed continuous c,37,38,Boulsane_large_N_assembly,0.010405499997432344,0.01040274999832036,0.01045929999963846,5.655000131810084e-05,0.015625,0,11552,large_N
2,20,fixed continuous c,37,38,Boulsane_large_N_eigensolve,3.2199997804127634e-05,3.2050000299932435e-05,3.574999936972745e-05,3.6999990697950125e-06,0.0,,,large_N
2,20,fixed continuous c,37,38,Boulsane_half_mesh_assembly,0.01022279999597231,0.009857450000708923,0.010391650001110975,0.000534200000402052,0.015625,0,11552,half_mesh
2,20,fixed continuous c,37,38,Boulsane_half_mesh_eigensolve,2.8599999495781958e-05,2.769999991869554e-05,3.0399998649954796e-05,2.6999987312592566e-06,0.0,,,half_mesh
2,20,fixed continuous c,37,38,Boulsane_next_zero_assembly,0.009879699995508417,0.009867099997791229,0.009990400001697708,0.0001233000039064791,0.015625,0,11552,next_zero
2,20,fixed continuous c,37,38,Boulsane_next_zero_eigensolve,3.0199997127056122e-05,2.9999999242136255e-05,3.170000127283856e-05,1.7000020307023078e-06,0.0,,,next_zero
2,20,fixed continuous c,37,38,Boulsane_left_control_assembly,0.00992450000194367,0.009919449999870267,0.00994889999856241,2.944999869214371e-05,0.015625,0,11552,left_control
2,20,fixed continuous c,37,38,Boulsane_left_control_eigensolve,3.029999788850546e-05,2.9999999242136255e-05,3.060000017285347e-05,6.000009307172149e-07,0.0,,,left_control
2,20,fixed continuous c,37,38,Boulsane_right_control_assembly,0.009877600001345854,0.00985690000015893,0.009884400002192706,2.7500002033775672e-05,0.015625,0,11552,right_control
2,20,fixed continuous c,37,38,Boulsane_right_control_eigensolve,2.9599999834317714e-05,2.9450002330122516e-05,3.0049999622860923e-05,5.999972927384079e-07,0.0,,,right_control
2,20,fixed continuous c,53,54,project_full_rebuild,0.0027537999994819984,0.002722549997997703,0.002767350000794977,4.480000279727392e-05,0.0,0,22472,
2,20,fixed continuous c,53,54,project_block_extension,0.0003169999981764704,0.0003131500016024802,0.0003391500031284522,2.600000152597204e-05,0.0,1369,22472,
2,20,fixed continuous c,53,54,project_eigensolve,4.4399996113497764e-05,4.4299998990027234e-05,4.6350000047823414e-05,2.0500010577961802e-06,0.0,,,
2,20,fixed continuous c,53,54,Boulsane_large_N_assembly,0.019988800006103702,0.019953949999035103,0.020061949999217177,0.00010800000018207356,0.015625,0,23328,large_N
2,20,fixed continuous c,53,54,Boulsane_large_N_eigensolve,4.750000516651198e-05,4.7199999244185165e-05,5.539999619941227e-05,8.199996955227107e-06,0.0,,,large_N
2,20,fixed continuous c,53,54,Boulsane_half_mesh_assembly,0.020145200003753416,0.020064000000274973,0.02020864999940386,0.00014464999912888743,0.015625,0,23328,half_mesh
2,20,fixed continuous c,53,54,Boulsane_half_mesh_eigensolve,5.009999586036429e-05,4.830000034417026e-05,5.430000237538479e-05,6.000002031214535e-06,0.0,,,half_mesh
2,20,fixed continuous c,53,54,Boulsane_next_zero_assembly,0.019908299997041468,0.01989289999983157,0.01993275000131689,3.985000148531981e-05,0.015625,0,23328,next_zero
2,20,fixed continuous c,53,54,Boulsane_next_zero_eigensolve,5.119999696034938e-05,4.769999941345304e-05,5.455000064102933e-05,6.850001227576286e-06,0.0,,,next_zero
