record_type,n,c,M_n_c,m_knee,parameter_path,path,N,epsilon_over_pi,omega,h,e_lambda,e_Rayleigh,Gamma,next_zero_normalized,half_mesh_scaled,matrix_audit_passed,Rayleigh_fit_slope,Rayleigh_fit_reported,Rayleigh_fit_compatible,oracle_deviation_from_half_mesh,oracle_absolute_deviation_over_h,oracle_O_h_support_case
fixed_offset,0,10,3,3,fixed continuous c,next_zero,23,0.9999765681010185,0.13402220632356526,0.04210431788040082,0.044300340345969136,0.038509743560706744,0.8460940284273821,0.4230271886238882,,True,0.9076973333658701,True,True,,,
fixed_offset,0,10,3,3,fixed continuous c,next_zero,35,0.9999898067942605,0.08903684812250774,0.02797175079604605,0.02969563023439034,0.02731843370414938,0.9034399371393571,0.4517107596205261,,True,0.9076973333658701,True,True,,,
fixed_offset,0,10,3,3,fixed continuous c,next_zero,51,0.9999951779533655,0.061508865868611165,0.01932358011434688,0.02062853543956797,0.019541545699211932,0.9354698501744629,0.4677304142079887,,True,0.9076973333658701,True,True,,,
fixed_offset,0,10,3,3,fixed continuous c,next_zero,67,0.999997199530513,0.04698287939497158,0.014760106875173798,0.015803373616802924,0.015183042099605693,0.9515377280065068,0.47576619925088043,,True,0.9076973333658701,True,True,,,
fixed_offset,0,10,3,3,fixed continuous c,next_zero,99,0.9999987142645901,0.03191072491423412,0.010025049896128268,0.010766670744037476,0.010486907080693358,0.9676454968050477,0.4838215042664444,,True,0.9076973333658701,True,True,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,8,0.25,0.3978061833270008,0.12497449830927002,-0.06440624448017968,-0.07488948205187718,1.1086225459526535,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,11,0.25,0.28934165141189716,0.09089936064531548,-0.04730349659376287,-0.052676466250212384,1.0721118249198602,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,15,0.25,0.21219444766195023,0.06666285179073267,-0.0349810300272409,-0.03784435740031855,1.0502713734656688,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,23,0.25,0.13839225335866395,0.0434772086465316,-0.02302377757765256,-0.024243217318617782,1.031603680099816,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,35,0.25,0.09094473478540262,0.028571131068449298,-0.015228944940906153,-0.015758704770558518,1.0204162533504642,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,51,0.25,0.06241339777202262,0.019607747192616383,-0.010494947378213937,-0.010745842320913745,1.013904490402832,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,67,0.25,0.04750880369623537,0.014925330867293266,-0.00800674708248672,-0.00815262987142068,1.0105505436595554,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,left_control,99,0.25,0.032152472102637455,0.010100997015239659,-0.005431634992575707,-0.005498722032370812,1.0071213551994493,,,True,1.016340205899613,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,8,0.75,0.37441031282353193,0.11762446881946644,0.06922705217059244,0.056948742844986994,0.8957168575749468,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,11,0.75,0.27676286755628204,0.08694761915012605,0.04978694655933466,0.043790456993557714,0.9317642957351971,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,15,0.75,0.20534984453616792,0.06451255630106313,0.036302483920270384,0.0332046682129889,0.9522241146324906,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,23,0.75,0.13544780707422333,0.04255218356492277,0.023583496175349883,0.022300743266270545,0.9695758034851741,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,35,0.75,0.089663836177637,0.02816872490283431,0.015470734774139627,0.014923150837815785,0.9801163225331078,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,51,0.75,0.06180744539010729,0.01941738163747134,0.010608976504983408,0.010352327849795423,0.9863513252295304,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,67,0.75,0.04715688762102757,0.014814773171637968,0.008072886180812727,0.007924464731980968,0.9895989188186959,,,True,0.9836225131348392,True,,,,
fixed_offset,0,10,3,3,fixed continuous c,right_control,99,0.75,0.03199090209932739,0.010050238301695722,0.005461967578115345,0.005394092712710408,0.9929475965528177,,,True,0.9836225131348392,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,11,0.49882251205322137,0.5658842421045167,0.08888888888888889,0.009017387339145533,0.007787717444860565,-15.583021562155787,,0.9856329891151652,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,14,0.4990792166152504,0.4467507174509343,0.07017543859649124,0.0051424048180754856,0.004751842235868997,-15.401564433785943,,0.9649209640211479,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,18,0.49928661858863355,0.3488327519822364,0.05479452054794521,0.002977779009497139,0.0028488727362252497,-15.26369089295813,,0.9488526757090221,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,26,0.4995081981113357,0.2425218180447929,0.03809523809523809,0.0013845113536340437,0.0013570032646350039,-15.16929654192564,,0.9350600620375574,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,38,0.49966451479422846,0.1664365417954461,0.0261437908496732,0.0006401729266334866,0.0006343295640745539,-15.146714950492278,,0.9280637978388272,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,54,0.49976437467676826,0.11734926679586755,0.018433179723502304,0.0003156833433721751,0.0003142665195784988,-15.153792229911236,,0.9249060087769957,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,70,0.4998184232599811,0.09062203165374824,0.014234875444839859,0.00018765928550834587,0.00018715919202572096,-15.165010277886187,,0.9236423100964344,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,large_N,102,0.4998755275881284,0.062261102432037294,0.009779951100244499,8.8360388193931e-05,8.824961490877525e-05,-15.182680891565921,,0.9226552394721771,True,2.009568222776788,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,11,0.5,0.5658250196920125,0.08887958625408632,0.00956354093901296,0.008373190030539601,,,1.0599537097819944,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,14,0.5,0.4467218519029458,0.0701709044068161,0.005467295300754904,0.005090036053786329,,,1.0337290248753765,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,18,0.5,0.34881911685489975,0.05479237874715163,0.0031701613240586735,0.003045800481587202,,,1.0145212322854749,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,26,0.5,0.24251727440846574,0.0380945243825128,0.0014752488492683624,0.001448734008470065,,,0.998305683793189,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,38,0.5,0.166435082017466,0.0261435615482843,0.0006823292368489109,0.0006766988348755887,,,0.9900700563935901,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,54,0.5,0.11734875711220256,0.018433099662579427,0.00033648954798221054,0.0003351245087486743,,,0.9863009421222966,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,70,0.5,0.09062179742156959,0.014234838651735273,0.00020002476310693185,0.00019954295835478142,,,0.9847620615688844,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,half_mesh,102,0.5,0.062261026639566376,0.009779939194791006,9.41782213429998e-05,9.407149850904073e-05,,,0.9835257909352753,True,2.01069602953849,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,11,0.9998998872438296,0.5417543873140016,0.08509858016178533,0.2011461883619452,0.10115212458200451,0.49798365626611013,0.24894197361669843,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,14,0.999937612820528,0.43158150886415847,0.06779266488364191,0.15971856685606559,0.10830134990029161,0.6692382963909573,0.33457739630577216,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,18,0.9999619675298458,0.33951831628482076,0.053331412409978435,0.12563077846216758,0.09837204640181124,0.7726753994129245,0.38630831295239526,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,26,0.9999816183077846,0.23798448811262427,0.03738251597614739,0.08823067329866269,0.07673534961142875,0.8598413844307294,0.429904886875682,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,38,0.9999913430815629,0.16428758786696362,0.025806233955942028,0.061064513277552246,0.05611350023658235,0.9108055704448464,0.4553949004528878,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,54,0.9999956965307321,0.11627709271676992,0.018264763012989182,0.04331249912152735,0.0409818016459903,0.9398448638836733,0.4699183873483483,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,70,0.999997433611883,0.08998136559830239,0.014134239856180205,0.03356229842270797,0.03221172918198906,0.9545951869953787,0.47729514363594494,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,next_zero,102,0.9999987886047593,0.06195805437141648,0.009732348422197949,0.023145547444820835,0.022526758216956266,0.9695216922511515,0.48475967165161205,,True,0.9121871083552321,True,True,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,11,0.25,0.5786833028237943,0.09089936064531548,-0.11296883799366081,-0.12913059153929113,1.1900733685188385,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,14,0.25,0.4546985032034996,0.07142387386311946,-0.0866044583845248,-0.09571374086184714,1.1226291466646767,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,18,0.25,0.3536636348118257,0.055553353848334756,-0.06655221449567811,-0.07175433385755103,1.0820399072797606,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,26,0.25,0.24484912716971668,0.03846081095771275,-0.04575801656009748,-0.04813562034380092,1.0484640904066742,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,38,0.25,0.1675300399954177,0.026315557145260425,-0.03125753898165967,-0.03234280334909739,1.0296046982690537,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,54,0.25,0.11789203602456888,0.018518437714576442,-0.022002371731325354,-0.022533037291688818,1.0193441033646962,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,70,0.25,0.09094544585854622,0.014285677229332855,-0.016983049638363057,-0.017297053380979588,1.014324036154061,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,left_control,102,0.25,0.062413627008834564,0.009803909604742408,-0.011665871078566759,-0.011812998868433122,1.0094069457641002,,,True,1.0273866615109883,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,11,0.75,0.5535257351125641,0.08694761915012605,0.11607829784128249,0.1025117735570727,0.9876918669265802,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,14,0.75,0.43902024007815044,0.06896113805033724,0.08851430398856636,0.0806343164279647,0.9795371536783704,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,18,0.75,0.3441055267669984,0.0540519697475424,0.06769549866908131,0.06306304582683775,0.9773921400316451,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,26,0.75,0.24022941805261516,0.03773514874651235,0.046300766138710814,0.04411039729215893,0.9792652146754935,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,38,0.75,0.1653543441490816,0.025973799640895655,0.03151059523064048,0.030485190685566266,0.9832384522235622,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,54,0.75,0.1168104623884928,0.01834854452510579,0.02212754468247874,0.02161775991696724,0.986993957649291,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,70,0.75,0.09030044435766675,0.014184360630496986,0.017057533917819834,0.016753128547436602,0.9894448243438622,,,True,0.990062127323863,True,,,,
fixed_offset,0,20,6,6,fixed continuous c,right_control,102,0.75,0.06210917066143943,0.009756085713526642,0.011700962450471974,0.011556943071735104,0.992368091304401,,,True,0.990062127323863,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,17,0.4992440479247847,0.7381098810058915,0.057971014492753624,-0.029903609008693266,-0.03444687507988575,96.68829363476401,,10.250098265958503,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,20,0.49935883418034693,0.6287602690050187,0.04938271604938272,-0.018733282055719558,-0.02068921543637181,80.37628277869678,,8.483871404877213,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,24,0.4994667924428926,0.5250472349423352,0.041237113402061855,-0.011879240790270473,-0.012703837745972835,71.06890353596837,,7.470650584491151,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,32,0.4996011235883065,0.39480295960780243,0.031007751937984496,-0.006190718668686701,-0.006422220051690575,63.87130311685119,,6.679510242511428,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,44,0.49971052079913136,0.28773775022263565,0.02259887005649717,-0.0031447226000427264,-0.003205384538626288,60.2705670676402,,6.276343263163938,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,60,0.49978803488146406,0.21132606551620958,0.016597510373443983,-0.0016593228528167803,-0.0016763288656506115,58.61126654643225,,6.085178552865823,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,76,0.4998328052339274,0.1669822353751033,0.013114754098360656,-0.0010262853839064778,-0.001032809126344847,57.93839587075048,,6.004816811139336,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,large_N,108,0.49988245868607434,0.1176202812688372,0.009237875288683603,-0.0005052546153094806,-0.0005068393651316283,57.41652866691178,,5.939175358072742,True,2.094324283461429,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,17,0.5,0.7380775360061804,0.05796847412241681,-0.029490370540172783,-0.03400005114466953,,,10.118026971283616,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,20,0.5,0.6287403615072786,0.04938115251816643,-0.018449843696286772,-0.020388739069152506,,,8.361186761711208,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,24,0.5,0.5250356904888127,0.041236206702802466,-0.011688954547024344,-0.012505625696511813,,,7.354412917275648,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,32,0.5,0.3947980766422162,0.031007368430764168,-0.0060867721555033505,-0.00631586437956444,,,6.569056188856778,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,44,0.5,0.2877358678825431,0.022598722217852016,-0.0030906242507708903,-0.0031506285510484178,,,6.1692083331682745,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,60,0.5,0.21132532205401972,0.016597451982060137,-0.0016304620636078404,-0.001647280188763034,,,5.979772114791448,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,76,0.5,0.1669818692309123,0.01311472534146314,-0.001008359118533586,-0.0010148102349081256,,,5.900196006245268,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,half_mesh,108,0.5,0.11762015355311072,0.0092378652579139,-0.0004964027454630315,-0.0004979697512955683,,,5.8352533409798895,True,2.095107622582378,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,17,0.9999574293361501,0.7172892251578494,0.05633576400637537,0.2607013510234744,0.19830460477181655,0.8660536852261338,0.4329899741327571,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,20,0.9999691100595163,0.6135913728837152,0.048191353733938874,0.21571618970091533,0.17762495701331243,0.9068196382815855,0.45338180753613677,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,24,0.9999784609556256,0.5144295850477147,0.04040320512937866,0.1765614198175227,0.1535067032304248,0.9347370580252735,0.4673483956696655,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,32,0.9999878220763095,0.3887708430612042,0.030533990612274735,0.13028080723395896,0.11916888535403436,0.9601721671332619,0.4800743906632499,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,44,0.9999935316185048,0.28452100390679735,0.022346227391639686,0.09382445256773098,0.08860267992579896,0.9754555593067517,0.4877214700346866,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,60,0.9999965109869913,0.20958603709746237,0.016460848861009642,0.06842740593596142,0.06584048727178993,0.9840180505258069,0.4920055920111243,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,76,0.9999978216152813,0.16589404654223294,0.013029287947284056,0.05387618212217782,0.052338377581766515,0.9882360478077482,0.4941158711455691,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,next_zero,108,0.9999989191723496,0.11707937298603141,0.00919539245149539,0.03781401665344686,0.03709168984535194,0.9923537488869981,0.4961758018801283,,True,0.9730965065477069,True,True,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,17,0.25,0.7489311347827114,0.05882091377695084,-0.1522002938190471,-0.1644206190437345,1.375351588144042,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,20,0.25,0.6365993640799283,0.049998397136835925,-0.12054825810543601,-0.12858125160763456,1.2653503462688491,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,24,0.25,0.5305046907600598,0.04166574097966822,-0.09575899041601377,-0.10083764390964711,1.1907834809346938,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,32,0.25,0.39788239817026155,0.031249610477109568,-0.06867599483656583,-0.07122036044796853,1.1213696050015878,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,44,0.25,0.28937072001242825,0.022727123203875838,-0.048560226421425545,-0.04978664245954145,1.0778481831915987,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,60,0.25,0.21220584111858934,0.016666607787675078,-0.03502835392330672,-0.0356460668055133,1.052334049057534,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,76,0.25,0.16753115048710673,0.013157865790443514,-0.027422441881154502,-0.027793102674626757,1.0392996971684918,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,left_control,108,0.25,0.11789242213075395,0.009259249181997085,-0.01913486633119299,-0.019310800151044583,1.026156779409766,,,True,1.0718834546106544,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,17,0.75,0.7275340266568221,0.057140388834541825,0.11509281494995094,0.11351344606453762,0.9774472703284477,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,20,0.75,0.621073035929243,0.04877896217545048,0.09728082300939911,0.09546873796264288,0.962981284539329,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,24,0.75,0.5196783000389706,0.04081543824081156,0.08098216294970972,0.0793494229455759,0.9565518810111369,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,32,0.75,0.39176120563223643,0.030768853139392854,0.06095997960526378,0.0598086368624261,0.9564049529948729,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,44,0.75,0.28611938475821963,0.022471763930151357,0.044635242545927434,0.043932013411408954,0.9619071764361269,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,60,0.75,0.2104520799810173,0.01652886771002639,0.03295569908246754,0.0325420459598772,0.9687037290274353,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,76,0.75,0.16643617804044147,0.013071866855585345,0.026140045572180304,0.025869374486628294,0.9737277192151436,,,True,0.9792018195856123,True,,,,
fixed_offset,0,40,12,12,fixed continuous c,right_control,108,0.75,0.1173491396680144,0.009216579877152915,0.018503321788186256,0.01836213600192016,0.9802630431478939,,,True,0.9792018195856123,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,30,0.49957431220533965,0.8418112692463885,0.03305785123966942,0.005036693120801128,-0.007342439147127067,32.15798687954721,,6.71879072206796,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,33,0.499613301511998,0.7658583727730303,0.03007518796992481,0.003615130186103266,-0.002577747394505503,13.660728162391273,,2.84986085383799,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,37,0.49965538681763627,0.6836185475088122,0.026845637583892617,0.002573215473805679,-0.0004894454228181466,3.260716035678815,,0.6791361144991046,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,45,0.4997169891806232,0.5627578098276962,0.022099447513812154,0.0015499111629443396,0.00047085483212888635,-4.639988387102074,,0.964104697210903,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,57,0.49977683012079493,0.4447998409555154,0.017467248908296946,0.0008944190814844655,0.000543155537672313,-8.587731181641725,,1.7802262219421097,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,73,0.4998259107714842,0.3476421965147202,0.013651877133105802,0.0005215278714799654,0.0004038296192080959,-10.472448055079262,,2.166773061212239,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,89,0.49985729529305084,0.2853197859350505,0.011204481792717087,0.00034345753592507355,0.00029278916683983525,-11.285979255424412,,2.332230407785635,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,large_N,121,0.4998951131170372,0.21001889397693407,0.008247422680412371,0.00018229058872443193,0.00016811680198247636,-11.978046787784407,,2.4715796716455,True,1.1204426928974913,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,30,0.5,0.8417994231723391,0.03305738604542933,0.0053295327006817605,-0.006984476365243908,,,6.391412284220277,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,33,0.5,0.7658494659209849,0.03007483819866291,0.0038409078676149844,-0.0023137967951264438,,,2.558106469982502,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,37,0.5,0.6836122231656249,0.026845389227516416,0.0027439881391669863,-0.00029747068550572964,,,0.4127668052601807,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,45,0.5,0.5627542901469722,0.022099309296273337,0.0016597150038021313,0.0005890473130469864,,,1.2061262759299758,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,57,0.5,0.4447981070596233,0.017467180818364486,0.0009606470135822276,0.0006123289429698642,,,2.006962027984741,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,73,0.5,0.3476413702946799,0.013651844687520691,0.0005611461404305129,0.00044447863435642665,,,2.3848892285826078,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,89,0.5,0.285319329728761,0.011204463877537993,0.00036986822101703343,0.00031965286138196936,,,2.546222988098694,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,half_mesh,121,0.5,0.210018712300991,0.00824741554601477,0.00019646027108094488,0.00018241557666004438,,,2.6817986409959906,True,1.2497069917916797,False,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,30,0.999986158441561,0.8281121899126722,0.03251988965222258,0.2931173088675051,0.0063513928351849325,0.02407555165255374,0.012037442583121723,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,33,0.9999885436029016,0.7545039340168729,0.02962930020265007,0.2587024644223768,0.06071425645759437,0.25259430241911107,0.12629425738892225,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,37,0.999990872023409,0.6745580023966361,0.026489830809368477,0.22609799005370557,0.09175886085571433,0.42699330949794323,0.21349275716403796,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,45,0.9999938143621782,0.5566040833371985,0.021857791239627798,0.18254930861726826,0.1076248975340599,0.6069545379057624,0.3034735145519354,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,57,0.9999961357394662,0.4409470855849325,0.01731595155869317,0.1426815336695504,0.10275594708779051,0.7314897979965707,0.36574207233112804,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,73,0.99999763952527,0.3452844962634171,0.013559290460745044,0.11090736912730997,0.08916467552307744,0.8105918491920299,0.40529401121443853,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,89,0.9999984100013731,0.2837298145543536,0.011142043762604394,0.09082981122352796,0.07714275116333008,0.8534458227887318,0.4267215544166795,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,next_zero,121,0.999999138513732,0.20915621467880946,0.008213545343594968,0.06676554921066857,0.059896920354160554,0.8989155545042764,0.44945700284873197,,True,0.6120273679306031,True,False,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,30,0.25,0.8488143188269266,0.03333286035360621,-0.16606214451770118,-0.21281926397746864,1.574028756682176,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,33,0.25,0.7716512878277875,0.030302675212161,-0.14196560382471635,-0.1760358750888057,1.4321698308038602,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,37,0.25,0.6882311816531228,0.027026775303160912,-0.12126840862250443,-0.1455146704334428,1.3273542889743106,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,45,0.25,0.5658806832077207,0.022222082464671854,-0.09563227441828359,-0.11000957293737812,1.2204501138662747,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,57,0.25,0.44674896831210464,0.01754379096060159,-0.07352555465852473,-0.08162144092973589,1.1469780899772517,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,73,0.25,0.3488319200934713,0.01369859746879089,-0.05656531595836878,-0.061173350998040776,1.100931949921781,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,89,0.25,0.28612078723505796,0.01123593704021233,-0.046076875823075736,-0.04906098689977989,1.0764684149246226,,,True,1.1482010018815754,True,,,,
fixed_offset,0,80,25,25,fixed continuous c,left_control,121,0.25,0.2104526348841518,0.008264455646008329,-0.03368830255266353,-0.03523860102082044,1.0511839317440437,,,True,1.1482010018815754,True,,,,
